"sex","age","edu","arear","ethnicity","party_kmt","party_dpp","party_tpp","n","n_wt","prop","prop_wt","cell"
"女性","50至59歲","高中、職","高屏澎湖區","本省閩南人","07","06","03",1,1.250740931,0.000898472596585804,0.0011217863589539,"女性 | 50至59歲 | 高中、職 | 高屏澎湖區 | 本省閩南人 | 07 | 06 | 03"
"女性","50至59歲","高中、職","高屏澎湖區","本省閩南人","08","01","08",1,1.250740931,0.000898472596585804,0.0011217863589539,"女性 | 50至59歲 | 高中、職 | 高屏澎湖區 | 本省閩南人 | 08 | 01 | 08"
"女性","60歲及以上","國、初中","中彰投區","本省閩南人","06","06","05",1,1.156365945,0.000898472596585804,0.00103714167411368,"女性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 06 | 06 | 05"
"女性","60歲及以上","國、初中","中彰投區","本省閩南人","08","02","00",1,1.156365945,0.000898472596585804,0.00103714167411368,"女性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 08 | 02 | 00"
"女性","60歲及以上","國、初中","中彰投區","本省閩南人","09","00","02",1,1.156365945,0.000898472596585804,0.00103714167411368,"女性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 09 | 00 | 02"
"女性","60歲及以上","國、初中","中彰投區","本省閩南人","10","01","02",1,1.156365945,0.000898472596585804,0.00103714167411368,"女性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 10 | 01 | 02"
"女性","60歲及以上","國、初中","中彰投區","本省閩南人","10","02","01",1,1.156365945,0.000898472596585804,0.00103714167411368,"女性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 10 | 02 | 01"
"女性","60歲及以上","國、初中","北北基宜蘭區","原住民","09","09","05",1,1.525165998,0.000898472596585804,0.00136791750337042,"女性 | 60歲及以上 | 國、初中 | 北北基宜蘭區 | 原住民 | 09 | 09 | 05"
"女性","60歲及以上","國、初中","北北基宜蘭區","本省客家人","02","08","00",1,1.525165998,0.000898472596585804,0.00136791750337042,"女性 | 60歲及以上 | 國、初中 | 北北基宜蘭區 | 本省客家人 | 02 | 08 | 00"
"女性","60歲及以上","國、初中","北北基宜蘭區","本省閩南人","00","10","05",1,1.525165998,0.000898472596585804,0.00136791750337042,"女性 | 60歲及以上 | 國、初中 | 北北基宜蘭區 | 本省閩南人 | 00 | 10 | 05"
"女性","60歲及以上","國、初中","北北基宜蘭區","本省閩南人","03","01","01",1,1.525165998,0.000898472596585804,0.00136791750337042,"女性 | 60歲及以上 | 國、初中 | 北北基宜蘭區 | 本省閩南人 | 03 | 01 | 01"
"女性","60歲及以上","國、初中","北北基宜蘭區","本省閩南人","05","05","03",1,1.525165998,0.000898472596585804,0.00136791750337042,"女性 | 60歲及以上 | 國、初中 | 北北基宜蘭區 | 本省閩南人 | 05 | 05 | 03"
"女性","60歲及以上","國、初中","北北基宜蘭區","本省閩南人","05","05","04",1,1.525165998,0.000898472596585804,0.00136791750337042,"女性 | 60歲及以上 | 國、初中 | 北北基宜蘭區 | 本省閩南人 | 05 | 05 | 04"
"女性","60歲及以上","國、初中","北北基宜蘭區","本省閩南人","07","05","04",1,1.525165998,0.000898472596585804,0.00136791750337042,"女性 | 60歲及以上 | 國、初中 | 北北基宜蘭區 | 本省閩南人 | 07 | 05 | 04"
"女性","60歲及以上","國、初中","桃竹苗區","本省客家人","09","04","03",1,1.31173595,0.000898472596585804,0.00117649263631514,"女性 | 60歲及以上 | 國、初中 | 桃竹苗區 | 本省客家人 | 09 | 04 | 03"
"女性","60歲及以上","國、初中","桃竹苗區","本省客家人","10","00","04",1,1.31173595,0.000898472596585804,0.00117649263631514,"女性 | 60歲及以上 | 國、初中 | 桃竹苗區 | 本省客家人 | 10 | 00 | 04"
"女性","60歲及以上","國、初中","桃竹苗區","本省閩南人","07","04","06",1,1.31173595,0.000898472596585804,0.00117649263631514,"女性 | 60歲及以上 | 國、初中 | 桃竹苗區 | 本省閩南人 | 07 | 04 | 06"
"女性","60歲及以上","國、初中","花東外島區","本省閩南人","00","08","00",1,1.390062895,0.000898472596585804,0.00124674387401092,"女性 | 60歲及以上 | 國、初中 | 花東外島區 | 本省閩南人 | 00 | 08 | 00"
"女性","60歲及以上","國、初中","雲嘉南區","本省閩南人","06","02","05",1,1.134169142,0.000898472596585804,0.00101723341797475,"女性 | 60歲及以上 | 國、初中 | 雲嘉南區 | 本省閩南人 | 06 | 02 | 05"
"女性","60歲及以上","國、初中","高屏澎湖區","本省閩南人","01","01","01",1,1.270080382,0.000898472596585804,0.00113913186335353,"女性 | 60歲及以上 | 國、初中 | 高屏澎湖區 | 本省閩南人 | 01 | 01 | 01"
"女性","60歲及以上","國、初中","高屏澎湖區","本省閩南人","03","08","08",1,1.270080382,0.000898472596585804,0.00113913186335353,"女性 | 60歲及以上 | 國、初中 | 高屏澎湖區 | 本省閩南人 | 03 | 08 | 08"
"女性","60歲及以上","國、初中","高屏澎湖區","本省閩南人","06","02","02",1,1.270080382,0.000898472596585804,0.00113913186335353,"女性 | 60歲及以上 | 國、初中 | 高屏澎湖區 | 本省閩南人 | 06 | 02 | 02"
"女性","60歲及以上","國、初中","高屏澎湖區","本省閩南人","06","04","08",1,1.270080382,0.000898472596585804,0.00113913186335353,"女性 | 60歲及以上 | 國、初中 | 高屏澎湖區 | 本省閩南人 | 06 | 04 | 08"
"女性","60歲及以上","國、初中","高屏澎湖區","本省閩南人","09","03","02",1,1.270080382,0.000898472596585804,0.00113913186335353,"女性 | 60歲及以上 | 國、初中 | 高屏澎湖區 | 本省閩南人 | 09 | 03 | 02"
"女性","60歲及以上","大學及以上","中彰投區","大陸各省市","03","07","00",1,0.503461206,0.000898472596585804,0.000451553074785621,"女性 | 60歲及以上 | 大學及以上 | 中彰投區 | 大陸各省市 | 03 | 07 | 00"
"女性","60歲及以上","大學及以上","中彰投區","大陸各省市","06","00","02",1,0.503461206,0.000898472596585804,0.000451553074785621,"女性 | 60歲及以上 | 大學及以上 | 中彰投區 | 大陸各省市 | 06 | 00 | 02"
"女性","60歲及以上","大學及以上","中彰投區","本省客家人","07","06","06",1,0.503461206,0.000898472596585804,0.000451553074785621,"女性 | 60歲及以上 | 大學及以上 | 中彰投區 | 本省客家人 | 07 | 06 | 06"
"女性","60歲及以上","大學及以上","中彰投區","本省閩南人","00","09","03",1,0.503461206,0.000898472596585804,0.000451553074785621,"女性 | 60歲及以上 | 大學及以上 | 中彰投區 | 本省閩南人 | 00 | 09 | 03"
"女性","60歲及以上","大學及以上","中彰投區","本省閩南人","03","07","04",1,0.503461206,0.000898472596585804,0.000451553074785621,"女性 | 60歲及以上 | 大學及以上 | 中彰投區 | 本省閩南人 | 03 | 07 | 04"
"女性","60歲及以上","大學及以上","中彰投區","本省閩南人","05","07","03",1,0.503461206,0.000898472596585804,0.000451553074785621,"女性 | 60歲及以上 | 大學及以上 | 中彰投區 | 本省閩南人 | 05 | 07 | 03"
"女性","60歲及以上","大學及以上","中彰投區","本省閩南人","06","04","05",1,0.503461206,0.000898472596585804,0.000451553074785621,"女性 | 60歲及以上 | 大學及以上 | 中彰投區 | 本省閩南人 | 06 | 04 | 05"
"女性","60歲及以上","大學及以上","中彰投區","本省閩南人","08","00","05",1,0.503461206,0.000898472596585804,0.000451553074785621,"女性 | 60歲及以上 | 大學及以上 | 中彰投區 | 本省閩南人 | 08 | 00 | 05"
"女性","60歲及以上","大學及以上","北北基宜蘭區","大陸各省市","00","10","00",1,0.664030203,0.000898472596585804,0.000595566999684917,"女性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 大陸各省市 | 00 | 10 | 00"
"女性","60歲及以上","大學及以上","北北基宜蘭區","大陸各省市","05","05","05",1,0.664030203,0.000898472596585804,0.000595566999684917,"女性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 大陸各省市 | 05 | 05 | 05"
"女性","60歲及以上","大學及以上","北北基宜蘭區","大陸各省市","08","04","05",1,0.664030203,0.000898472596585804,0.000595566999684917,"女性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 大陸各省市 | 08 | 04 | 05"
"女性","60歲及以上","大學及以上","北北基宜蘭區","本省客家人","00","00","10",1,0.664030203,0.000898472596585804,0.000595566999684917,"女性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 本省客家人 | 00 | 00 | 10"
"女性","60歲及以上","大學及以上","北北基宜蘭區","本省客家人","05","03","08",1,0.664030203,0.000898472596585804,0.000595566999684917,"女性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 本省客家人 | 05 | 03 | 08"
"女性","60歲及以上","大學及以上","北北基宜蘭區","本省閩南人","00","10","00",1,0.664030203,0.000898472596585804,0.000595566999684917,"女性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 00 | 10 | 00"
"女性","60歲及以上","大學及以上","北北基宜蘭區","本省閩南人","03","00","07",1,0.664030203,0.000898472596585804,0.000595566999684917,"女性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 03 | 00 | 07"
"女性","60歲及以上","大學及以上","北北基宜蘭區","本省閩南人","04","05","05",1,0.664030203,0.000898472596585804,0.000595566999684917,"女性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 04 | 05 | 05"
"女性","60歲及以上","大學及以上","北北基宜蘭區","本省閩南人","04","07","02",1,0.664030203,0.000898472596585804,0.000595566999684917,"女性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 04 | 07 | 02"
"女性","60歲及以上","大學及以上","北北基宜蘭區","本省閩南人","05","10","02",1,0.664030203,0.000898472596585804,0.000595566999684917,"女性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 05 | 10 | 02"
"女性","60歲及以上","大學及以上","北北基宜蘭區","本省閩南人","07","01","03",1,0.664030203,0.000898472596585804,0.000595566999684917,"女性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 07 | 01 | 03"
"女性","60歲及以上","大學及以上","桃竹苗區","大陸各省市","00","06","03",1,0.571106548,0.000898472596585804,0.000512224009926203,"女性 | 60歲及以上 | 大學及以上 | 桃竹苗區 | 大陸各省市 | 00 | 06 | 03"
"女性","60歲及以上","大學及以上","桃竹苗區","大陸各省市","10","00","02",1,0.571106548,0.000898472596585804,0.000512224009926203,"女性 | 60歲及以上 | 大學及以上 | 桃竹苗區 | 大陸各省市 | 10 | 00 | 02"
"女性","60歲及以上","大學及以上","桃竹苗區","本省客家人","08","02","05",1,0.571106548,0.000898472596585804,0.000512224009926203,"女性 | 60歲及以上 | 大學及以上 | 桃竹苗區 | 本省客家人 | 08 | 02 | 05"
"女性","60歲及以上","大學及以上","雲嘉南區","本省閩南人","00","09","00",1,0.493797112,0.000898472596585804,0.000442885373463829,"女性 | 60歲及以上 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 00 | 09 | 00"
"女性","60歲及以上","大學及以上","雲嘉南區","本省閩南人","05","02","07",1,0.493797112,0.000898472596585804,0.000442885373463829,"女性 | 60歲及以上 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 05 | 02 | 07"
"女性","60歲及以上","大學及以上","高屏澎湖區","本省閩南人","02","09","01",1,0.552970453,0.000898472596585804,0.000495957792461467,"女性 | 60歲及以上 | 大學及以上 | 高屏澎湖區 | 本省閩南人 | 02 | 09 | 01"
"女性","60歲及以上","大學及以上","高屏澎湖區","本省閩南人","07","05","06",1,0.552970453,0.000898472596585804,0.000495957792461467,"女性 | 60歲及以上 | 大學及以上 | 高屏澎湖區 | 本省閩南人 | 07 | 05 | 06"
"女性","60歲及以上","專科","中彰投區","大陸各省市","05","00","00",1,0.613769575,0.000898472596585804,0.00055048837030179,"女性 | 60歲及以上 | 專科 | 中彰投區 | 大陸各省市 | 05 | 00 | 00"
"女性","60歲及以上","專科","中彰投區","大陸各省市","06","02","03",1,0.613769575,0.000898472596585804,0.00055048837030179,"女性 | 60歲及以上 | 專科 | 中彰投區 | 大陸各省市 | 06 | 02 | 03"
"女性","60歲及以上","專科","中彰投區","本省閩南人","03","05","04",1,0.613769575,0.000898472596585804,0.00055048837030179,"女性 | 60歲及以上 | 專科 | 中彰投區 | 本省閩南人 | 03 | 05 | 04"
"女性","60歲及以上","專科","北北基宜蘭區","大陸各省市","05","00","02",1,0.809519245,0.000898472596585804,0.00072605575131023,"女性 | 60歲及以上 | 專科 | 北北基宜蘭區 | 大陸各省市 | 05 | 00 | 02"
"女性","60歲及以上","專科","北北基宜蘭區","大陸各省市","08","02","05",1,0.809519245,0.000898472596585804,0.00072605575131023,"女性 | 60歲及以上 | 專科 | 北北基宜蘭區 | 大陸各省市 | 08 | 02 | 05"
"女性","60歲及以上","專科","北北基宜蘭區","本省客家人","05","02","01",1,0.809519245,0.000898472596585804,0.00072605575131023,"女性 | 60歲及以上 | 專科 | 北北基宜蘭區 | 本省客家人 | 05 | 02 | 01"
"女性","60歲及以上","專科","北北基宜蘭區","本省閩南人","00","00","00",1,0.809519245,0.000898472596585804,0.00072605575131023,"女性 | 60歲及以上 | 專科 | 北北基宜蘭區 | 本省閩南人 | 00 | 00 | 00"
"女性","60歲及以上","專科","北北基宜蘭區","本省閩南人","00","10","00",1,0.809519245,0.000898472596585804,0.00072605575131023,"女性 | 60歲及以上 | 專科 | 北北基宜蘭區 | 本省閩南人 | 00 | 10 | 00"
"女性","60歲及以上","專科","北北基宜蘭區","本省閩南人","02","07","02",1,0.809519245,0.000898472596585804,0.00072605575131023,"女性 | 60歲及以上 | 專科 | 北北基宜蘭區 | 本省閩南人 | 02 | 07 | 02"
"女性","60歲及以上","專科","北北基宜蘭區","本省閩南人","05","04","06",1,0.809519245,0.000898472596585804,0.00072605575131023,"女性 | 60歲及以上 | 專科 | 北北基宜蘭區 | 本省閩南人 | 05 | 04 | 06"
"女性","60歲及以上","專科","北北基宜蘭區","本省閩南人","05","06","07",1,0.809519245,0.000898472596585804,0.00072605575131023,"女性 | 60歲及以上 | 專科 | 北北基宜蘭區 | 本省閩南人 | 05 | 06 | 07"
"女性","60歲及以上","專科","北北基宜蘭區","本省閩南人","07","05","05",1,0.809519245,0.000898472596585804,0.00072605575131023,"女性 | 60歲及以上 | 專科 | 北北基宜蘭區 | 本省閩南人 | 07 | 05 | 05"
"女性","60歲及以上","專科","北北基宜蘭區","本省閩南人","08","00","05",1,0.809519245,0.000898472596585804,0.00072605575131023,"女性 | 60歲及以上 | 專科 | 北北基宜蘭區 | 本省閩南人 | 08 | 00 | 05"
"女性","60歲及以上","專科","北北基宜蘭區","本省閩南人","09","01","01",1,0.809519245,0.000898472596585804,0.00072605575131023,"女性 | 60歲及以上 | 專科 | 北北基宜蘭區 | 本省閩南人 | 09 | 01 | 01"
"女性","60歲及以上","專科","桃竹苗區","本省客家人","05","03","01",1,0.696236014,0.000898472596585804,0.000624452309634726,"女性 | 60歲及以上 | 專科 | 桃竹苗區 | 本省客家人 | 05 | 03 | 01"
"女性","60歲及以上","專科","桃竹苗區","本省閩南人","04","07","01",1,0.696236014,0.000898472596585804,0.000624452309634726,"女性 | 60歲及以上 | 專科 | 桃竹苗區 | 本省閩南人 | 04 | 07 | 01"
"女性","60歲及以上","專科","桃竹苗區","本省閩南人","06","00","10",1,0.696236014,0.000898472596585804,0.000624452309634726,"女性 | 60歲及以上 | 專科 | 桃竹苗區 | 本省閩南人 | 06 | 00 | 10"
"女性","60歲及以上","專科","桃竹苗區","本省閩南人","06","02","02",1,0.696236014,0.000898472596585804,0.000624452309634726,"女性 | 60歲及以上 | 專科 | 桃竹苗區 | 本省閩南人 | 06 | 02 | 02"
"女性","60歲及以上","專科","花東外島區","本省閩南人","04","07","02",1,0.737809961,0.000898472596585804,0.000661739876929086,"女性 | 60歲及以上 | 專科 | 花東外島區 | 本省閩南人 | 04 | 07 | 02"
"女性","60歲及以上","專科","雲嘉南區","大陸各省市","05","04","07",1,0.601988078,0.000898472596585804,0.000539921575616268,"女性 | 60歲及以上 | 專科 | 雲嘉南區 | 大陸各省市 | 05 | 04 | 07"
"女性","60歲及以上","專科","雲嘉南區","本省閩南人","08","02","06",1,0.601988078,0.000898472596585804,0.000539921575616268,"女性 | 60歲及以上 | 專科 | 雲嘉南區 | 本省閩南人 | 08 | 02 | 06"
"女性","60歲及以上","專科","高屏澎湖區","大陸各省市","06","00","00",1,0.674126301,0.000898472596585804,0.000604622164295231,"女性 | 60歲及以上 | 專科 | 高屏澎湖區 | 大陸各省市 | 06 | 00 | 00"
