"sex","age","edu","arear","ethnicity","party_kmt","party_dpp","party_tpp","n","n_wt","n_sources","prop","prop_wt","cell"
"男性","60歲及以上","國、初中","北北基宜蘭區","本省閩南人","04","09","05",1,1.122166004,1,0.000178571428571429,0.000201299846267139,"男性 | 60歲及以上 | 國、初中 | 北北基宜蘭區 | 本省閩南人 | 04 | 09 | 05"
"男性","60歲及以上","國、初中","北北基宜蘭區","本省閩南人","05","03","07",1,0.900871703033883,1,0.000178571428571429,0.000161602948833527,"男性 | 60歲及以上 | 國、初中 | 北北基宜蘭區 | 本省閩南人 | 05 | 03 | 07"
"男性","60歲及以上","國、初中","北北基宜蘭區","本省閩南人","05","04","04",1,0.900871703033883,1,0.000178571428571429,0.000161602948833527,"男性 | 60歲及以上 | 國、初中 | 北北基宜蘭區 | 本省閩南人 | 05 | 04 | 04"
"男性","60歲及以上","國、初中","北北基宜蘭區","本省閩南人","05","05","03",1,0.900871703033883,1,0.000178571428571429,0.000161602948833527,"男性 | 60歲及以上 | 國、初中 | 北北基宜蘭區 | 本省閩南人 | 05 | 05 | 03"
"男性","60歲及以上","國、初中","北北基宜蘭區","本省閩南人","05","09","09",1,1.122166004,1,0.000178571428571429,0.000201299846267139,"男性 | 60歲及以上 | 國、初中 | 北北基宜蘭區 | 本省閩南人 | 05 | 09 | 09"
"男性","60歲及以上","國、初中","北北基宜蘭區","本省閩南人","06","07","00",1,0.900871703033883,1,0.000178571428571429,0.000161602948833527,"男性 | 60歲及以上 | 國、初中 | 北北基宜蘭區 | 本省閩南人 | 06 | 07 | 00"
"男性","60歲及以上","國、初中","北北基宜蘭區","本省閩南人","06","08","05",1,1.122166004,1,0.000178571428571429,0.000201299846267139,"男性 | 60歲及以上 | 國、初中 | 北北基宜蘭區 | 本省閩南人 | 06 | 08 | 05"
"男性","60歲及以上","國、初中","北北基宜蘭區","本省閩南人","07","03","05",1,0.900871703033883,1,0.000178571428571429,0.000161602948833527,"男性 | 60歲及以上 | 國、初中 | 北北基宜蘭區 | 本省閩南人 | 07 | 03 | 05"
"男性","60歲及以上","國、初中","北北基宜蘭區","本省閩南人","07","08","06",1,1.198793484,1,0.000178571428571429,0.000215045673434291,"男性 | 60歲及以上 | 國、初中 | 北北基宜蘭區 | 本省閩南人 | 07 | 08 | 06"
"男性","60歲及以上","國、初中","北北基宜蘭區","本省閩南人","08","04","02",1,0.900871703033883,1,0.000178571428571429,0.000161602948833527,"男性 | 60歲及以上 | 國、初中 | 北北基宜蘭區 | 本省閩南人 | 08 | 04 | 02"
"男性","60歲及以上","國、初中","北北基宜蘭區","本省閩南人","08","08","08",1,0.900871703033883,1,0.000178571428571429,0.000161602948833527,"男性 | 60歲及以上 | 國、初中 | 北北基宜蘭區 | 本省閩南人 | 08 | 08 | 08"
"男性","60歲及以上","國、初中","北北基宜蘭區","本省閩南人","10","00","05",1,0.900871703033883,1,0.000178571428571429,0.000161602948833527,"男性 | 60歲及以上 | 國、初中 | 北北基宜蘭區 | 本省閩南人 | 10 | 00 | 05"
"男性","60歲及以上","國、初中","北北基宜蘭區","本省閩南人","10","02","05",1,1.198793484,1,0.000178571428571429,0.000215045673434291,"男性 | 60歲及以上 | 國、初中 | 北北基宜蘭區 | 本省閩南人 | 10 | 02 | 05"
"男性","60歲及以上","國、初中","桃竹苗區","大陸各省市","10","00","05",1,0.848128656700891,1,0.000178571428571429,0.000152141632877914,"男性 | 60歲及以上 | 國、初中 | 桃竹苗區 | 大陸各省市 | 10 | 00 | 05"
"男性","60歲及以上","國、初中","桃竹苗區","大陸各省市","10","05","05",1,0.848128656700891,1,0.000178571428571429,0.000152141632877914,"男性 | 60歲及以上 | 國、初中 | 桃竹苗區 | 大陸各省市 | 10 | 05 | 05"
"男性","60歲及以上","國、初中","桃竹苗區","本省客家人","03","08","04",1,1.016684298,1,0.000178571428571429,0.000182378001258371,"男性 | 60歲及以上 | 國、初中 | 桃竹苗區 | 本省客家人 | 03 | 08 | 04"
"男性","60歲及以上","國、初中","桃竹苗區","本省客家人","04","04","03",1,1.031035646,1,0.000178571428571429,0.000184952419068061,"男性 | 60歲及以上 | 國、初中 | 桃竹苗區 | 本省客家人 | 04 | 04 | 03"
"男性","60歲及以上","國、初中","桃竹苗區","本省客家人","04","06","02",1,0.848128656700891,1,0.000178571428571429,0.000152141632877914,"男性 | 60歲及以上 | 國、初中 | 桃竹苗區 | 本省客家人 | 04 | 06 | 02"
"男性","60歲及以上","國、初中","桃竹苗區","本省客家人","04","09","01",1,1.016684298,1,0.000178571428571429,0.000182378001258371,"男性 | 60歲及以上 | 國、初中 | 桃竹苗區 | 本省客家人 | 04 | 09 | 01"
"男性","60歲及以上","國、初中","桃竹苗區","本省客家人","05","01","05",1,1.031035646,1,0.000178571428571429,0.000184952419068061,"男性 | 60歲及以上 | 國、初中 | 桃竹苗區 | 本省客家人 | 05 | 01 | 05"
"男性","60歲及以上","國、初中","桃竹苗區","本省客家人","06","02","03",1,1.031035646,1,0.000178571428571429,0.000184952419068061,"男性 | 60歲及以上 | 國、初中 | 桃竹苗區 | 本省客家人 | 06 | 02 | 03"
"男性","60歲及以上","國、初中","桃竹苗區","本省客家人","06","03","05",1,0.848128656700891,1,0.000178571428571429,0.000152141632877914,"男性 | 60歲及以上 | 國、初中 | 桃竹苗區 | 本省客家人 | 06 | 03 | 05"
"男性","60歲及以上","國、初中","桃竹苗區","本省客家人","07","00","00",1,1.031035646,1,0.000178571428571429,0.000184952419068061,"男性 | 60歲及以上 | 國、初中 | 桃竹苗區 | 本省客家人 | 07 | 00 | 00"
"男性","60歲及以上","國、初中","桃竹苗區","本省客家人","08","08","08",1,1.016684298,1,0.000178571428571429,0.000182378001258371,"男性 | 60歲及以上 | 國、初中 | 桃竹苗區 | 本省客家人 | 08 | 08 | 08"
"男性","60歲及以上","國、初中","桃竹苗區","本省客家人","09","00","01",1,0.848128656700891,1,0.000178571428571429,0.000152141632877914,"男性 | 60歲及以上 | 國、初中 | 桃竹苗區 | 本省客家人 | 09 | 00 | 01"
"男性","60歲及以上","國、初中","桃竹苗區","本省客家人","10","00","03",1,1.016684298,1,0.000178571428571429,0.000182378001258371,"男性 | 60歲及以上 | 國、初中 | 桃竹苗區 | 本省客家人 | 10 | 00 | 03"
"男性","60歲及以上","國、初中","桃竹苗區","本省閩南人","00","05","01",1,1.031035646,1,0.000178571428571429,0.000184952419068061,"男性 | 60歲及以上 | 國、初中 | 桃竹苗區 | 本省閩南人 | 00 | 05 | 01"
"男性","60歲及以上","國、初中","桃竹苗區","本省閩南人","00","08","03",1,0.848128656700891,1,0.000178571428571429,0.000152141632877914,"男性 | 60歲及以上 | 國、初中 | 桃竹苗區 | 本省閩南人 | 00 | 08 | 03"
"男性","60歲及以上","國、初中","桃竹苗區","本省閩南人","00","10","00",1,1.031035646,1,0.000178571428571429,0.000184952419068061,"男性 | 60歲及以上 | 國、初中 | 桃竹苗區 | 本省閩南人 | 00 | 10 | 00"
"男性","60歲及以上","國、初中","桃竹苗區","本省閩南人","00","10","04",1,0.848128656700891,1,0.000178571428571429,0.000152141632877914,"男性 | 60歲及以上 | 國、初中 | 桃竹苗區 | 本省閩南人 | 00 | 10 | 04"
"男性","60歲及以上","國、初中","桃竹苗區","本省閩南人","01","09","00",1,0.848128656700891,1,0.000178571428571429,0.000152141632877914,"男性 | 60歲及以上 | 國、初中 | 桃竹苗區 | 本省閩南人 | 01 | 09 | 00"
"男性","60歲及以上","國、初中","桃竹苗區","本省閩南人","02","07","03",1,0.848128656700891,1,0.000178571428571429,0.000152141632877914,"男性 | 60歲及以上 | 國、初中 | 桃竹苗區 | 本省閩南人 | 02 | 07 | 03"
"男性","60歲及以上","國、初中","桃竹苗區","本省閩南人","03","03","03",1,0.848128656700891,1,0.000178571428571429,0.000152141632877914,"男性 | 60歲及以上 | 國、初中 | 桃竹苗區 | 本省閩南人 | 03 | 03 | 03"
"男性","60歲及以上","國、初中","桃竹苗區","本省閩南人","03","09","02",1,1.016684298,1,0.000178571428571429,0.000182378001258371,"男性 | 60歲及以上 | 國、初中 | 桃竹苗區 | 本省閩南人 | 03 | 09 | 02"
"男性","60歲及以上","國、初中","桃竹苗區","本省閩南人","05","05","02",1,0.848128656700891,1,0.000178571428571429,0.000152141632877914,"男性 | 60歲及以上 | 國、初中 | 桃竹苗區 | 本省閩南人 | 05 | 05 | 02"
"男性","60歲及以上","國、初中","桃竹苗區","本省閩南人","05","05","06",1,0.848128656700891,1,0.000178571428571429,0.000152141632877914,"男性 | 60歲及以上 | 國、初中 | 桃竹苗區 | 本省閩南人 | 05 | 05 | 06"
"男性","60歲及以上","國、初中","桃竹苗區","本省閩南人","05","10","00",1,0.848128656700891,1,0.000178571428571429,0.000152141632877914,"男性 | 60歲及以上 | 國、初中 | 桃竹苗區 | 本省閩南人 | 05 | 10 | 00"
"男性","60歲及以上","國、初中","桃竹苗區","本省閩南人","06","00","07",1,1.031035646,1,0.000178571428571429,0.000184952419068061,"男性 | 60歲及以上 | 國、初中 | 桃竹苗區 | 本省閩南人 | 06 | 00 | 07"
"男性","60歲及以上","國、初中","桃竹苗區","本省閩南人","06","01","06",1,0.848128656700891,1,0.000178571428571429,0.000152141632877914,"男性 | 60歲及以上 | 國、初中 | 桃竹苗區 | 本省閩南人 | 06 | 01 | 06"
"男性","60歲及以上","國、初中","桃竹苗區","本省閩南人","06","03","02",1,0.848128656700891,1,0.000178571428571429,0.000152141632877914,"男性 | 60歲及以上 | 國、初中 | 桃竹苗區 | 本省閩南人 | 06 | 03 | 02"
"男性","60歲及以上","國、初中","桃竹苗區","本省閩南人","06","06","06",1,0.848128656700891,1,0.000178571428571429,0.000152141632877914,"男性 | 60歲及以上 | 國、初中 | 桃竹苗區 | 本省閩南人 | 06 | 06 | 06"
"男性","60歲及以上","國、初中","花東區","本省客家人","05","05","05",1,0.999956529,1,0.000178571428571429,0.000179377288960824,"男性 | 60歲及以上 | 國、初中 | 花東區 | 本省客家人 | 05 | 05 | 05"
"男性","60歲及以上","國、初中","花東區","本省閩南人","00","05","00",1,0.713449882,1,0.000178571428571429,0.000127982269159803,"男性 | 60歲及以上 | 國、初中 | 花東區 | 本省閩南人 | 00 | 05 | 00"
"男性","60歲及以上","國、初中","花東區","本省閩南人","00","06","00",1,0.713449882,1,0.000178571428571429,0.000127982269159803,"男性 | 60歲及以上 | 國、初中 | 花東區 | 本省閩南人 | 00 | 06 | 00"
"男性","60歲及以上","國、初中","花東區","本省閩南人","03","08","01",1,0.713449882,1,0.000178571428571429,0.000127982269159803,"男性 | 60歲及以上 | 國、初中 | 花東區 | 本省閩南人 | 03 | 08 | 01"
"男性","60歲及以上","國、初中","花東區","本省閩南人","06","03","03",1,0.713449882,1,0.000178571428571429,0.000127982269159803,"男性 | 60歲及以上 | 國、初中 | 花東區 | 本省閩南人 | 06 | 03 | 03"
"男性","60歲及以上","國、初中","雲嘉南區","大陸各省市","03","09","01",1,0.794789311168823,1,0.000178571428571429,0.000142573349738591,"男性 | 60歲及以上 | 國、初中 | 雲嘉南區 | 大陸各省市 | 03 | 09 | 01"
"男性","60歲及以上","國、初中","雲嘉南區","本省客家人","05","05","03",1,0.794789311168823,1,0.000178571428571429,0.000142573349738591,"男性 | 60歲及以上 | 國、初中 | 雲嘉南區 | 本省客家人 | 05 | 05 | 03"
"男性","60歲及以上","國、初中","雲嘉南區","本省閩南人","00","05","00",1,0.794789311168823,1,0.000178571428571429,0.000142573349738591,"男性 | 60歲及以上 | 國、初中 | 雲嘉南區 | 本省閩南人 | 00 | 05 | 00"
"男性","60歲及以上","國、初中","雲嘉南區","本省閩南人","00","09","00",1,0.794789311168823,1,0.000178571428571429,0.000142573349738591,"男性 | 60歲及以上 | 國、初中 | 雲嘉南區 | 本省閩南人 | 00 | 09 | 00"
"男性","60歲及以上","國、初中","雲嘉南區","本省閩南人","02","06","02",1,0.794789311168823,1,0.000178571428571429,0.000142573349738591,"男性 | 60歲及以上 | 國、初中 | 雲嘉南區 | 本省閩南人 | 02 | 06 | 02"
"男性","60歲及以上","國、初中","雲嘉南區","本省閩南人","02","09","03",1,0.89146662,1,0.000178571428571429,0.000159915817195159,"男性 | 60歲及以上 | 國、初中 | 雲嘉南區 | 本省閩南人 | 02 | 09 | 03"
"男性","60歲及以上","國、初中","雲嘉南區","本省閩南人","02","10","01",1,0.794789311168823,1,0.000178571428571429,0.000142573349738591,"男性 | 60歲及以上 | 國、初中 | 雲嘉南區 | 本省閩南人 | 02 | 10 | 01"
"男性","60歲及以上","國、初中","雲嘉南區","本省閩南人","02","10","02",1,1.257791013,1,0.000178571428571429,0.000225628950307328,"男性 | 60歲及以上 | 國、初中 | 雲嘉南區 | 本省閩南人 | 02 | 10 | 02"
"男性","60歲及以上","國、初中","雲嘉南區","本省閩南人","03","05","00",1,0.794789311168823,1,0.000178571428571429,0.000142573349738591,"男性 | 60歲及以上 | 國、初中 | 雲嘉南區 | 本省閩南人 | 03 | 05 | 00"
"男性","60歲及以上","國、初中","雲嘉南區","本省閩南人","03","05","02",1,0.794789311168823,1,0.000178571428571429,0.000142573349738591,"男性 | 60歲及以上 | 國、初中 | 雲嘉南區 | 本省閩南人 | 03 | 05 | 02"
"男性","60歲及以上","國、初中","雲嘉南區","本省閩南人","03","06","03",1,0.794789311168823,1,0.000178571428571429,0.000142573349738591,"男性 | 60歲及以上 | 國、初中 | 雲嘉南區 | 本省閩南人 | 03 | 06 | 03"
"男性","60歲及以上","國、初中","雲嘉南區","本省閩南人","03","07","00",1,0.794789311168823,1,0.000178571428571429,0.000142573349738591,"男性 | 60歲及以上 | 國、初中 | 雲嘉南區 | 本省閩南人 | 03 | 07 | 00"
"男性","60歲及以上","國、初中","雲嘉南區","本省閩南人","03","08","05",1,0.794789311168823,1,0.000178571428571429,0.000142573349738591,"男性 | 60歲及以上 | 國、初中 | 雲嘉南區 | 本省閩南人 | 03 | 08 | 05"
"男性","60歲及以上","國、初中","雲嘉南區","本省閩南人","03","09","03",1,0.794789311168823,1,0.000178571428571429,0.000142573349738591,"男性 | 60歲及以上 | 國、初中 | 雲嘉南區 | 本省閩南人 | 03 | 09 | 03"
"男性","60歲及以上","國、初中","雲嘉南區","本省閩南人","04","06","03",1,0.908908624,1,0.000178571428571429,0.000163044652600326,"男性 | 60歲及以上 | 國、初中 | 雲嘉南區 | 本省閩南人 | 04 | 06 | 03"
"男性","60歲及以上","國、初中","雲嘉南區","本省閩南人","04","07","05",1,0.794789311168823,1,0.000178571428571429,0.000142573349738591,"男性 | 60歲及以上 | 國、初中 | 雲嘉南區 | 本省閩南人 | 04 | 07 | 05"
"男性","60歲及以上","國、初中","雲嘉南區","本省閩南人","04","08","00",1,0.89146662,1,0.000178571428571429,0.000159915817195159,"男性 | 60歲及以上 | 國、初中 | 雲嘉南區 | 本省閩南人 | 04 | 08 | 00"
"男性","60歲及以上","國、初中","雲嘉南區","本省閩南人","04","08","03",1,0.908908624,1,0.000178571428571429,0.000163044652600326,"男性 | 60歲及以上 | 國、初中 | 雲嘉南區 | 本省閩南人 | 04 | 08 | 03"
"男性","60歲及以上","國、初中","雲嘉南區","本省閩南人","04","09","06",1,1.257791013,1,0.000178571428571429,0.000225628950307328,"男性 | 60歲及以上 | 國、初中 | 雲嘉南區 | 本省閩南人 | 04 | 09 | 06"
"男性","60歲及以上","國、初中","雲嘉南區","本省閩南人","04","10","00",1,0.794789311168823,1,0.000178571428571429,0.000142573349738591,"男性 | 60歲及以上 | 國、初中 | 雲嘉南區 | 本省閩南人 | 04 | 10 | 00"
"男性","60歲及以上","國、初中","雲嘉南區","本省閩南人","05","00","03",1,0.794789311168823,1,0.000178571428571429,0.000142573349738591,"男性 | 60歲及以上 | 國、初中 | 雲嘉南區 | 本省閩南人 | 05 | 00 | 03"
"男性","60歲及以上","國、初中","雲嘉南區","本省閩南人","05","05","01",1,0.794789311168823,1,0.000178571428571429,0.000142573349738591,"男性 | 60歲及以上 | 國、初中 | 雲嘉南區 | 本省閩南人 | 05 | 05 | 01"
"男性","60歲及以上","國、初中","雲嘉南區","本省閩南人","05","05","03",1,0.908908624,1,0.000178571428571429,0.000163044652600326,"男性 | 60歲及以上 | 國、初中 | 雲嘉南區 | 本省閩南人 | 05 | 05 | 03"
"男性","60歲及以上","國、初中","雲嘉南區","本省閩南人","05","05","04",1,0.89146662,1,0.000178571428571429,0.000159915817195159,"男性 | 60歲及以上 | 國、初中 | 雲嘉南區 | 本省閩南人 | 05 | 05 | 04"
"男性","60歲及以上","國、初中","雲嘉南區","本省閩南人","05","06","01",1,0.794789311168823,1,0.000178571428571429,0.000142573349738591,"男性 | 60歲及以上 | 國、初中 | 雲嘉南區 | 本省閩南人 | 05 | 06 | 01"
"男性","60歲及以上","國、初中","雲嘉南區","本省閩南人","05","07","03",1,0.89146662,1,0.000178571428571429,0.000159915817195159,"男性 | 60歲及以上 | 國、初中 | 雲嘉南區 | 本省閩南人 | 05 | 07 | 03"
"男性","60歲及以上","國、初中","雲嘉南區","本省閩南人","05","08","00",1,0.794789311168823,1,0.000178571428571429,0.000142573349738591,"男性 | 60歲及以上 | 國、初中 | 雲嘉南區 | 本省閩南人 | 05 | 08 | 00"
"男性","60歲及以上","國、初中","雲嘉南區","本省閩南人","05","10","03",1,0.908908624,1,0.000178571428571429,0.000163044652600326,"男性 | 60歲及以上 | 國、初中 | 雲嘉南區 | 本省閩南人 | 05 | 10 | 03"
"男性","60歲及以上","國、初中","雲嘉南區","本省閩南人","05","10","05",1,0.89146662,1,0.000178571428571429,0.000159915817195159,"男性 | 60歲及以上 | 國、初中 | 雲嘉南區 | 本省閩南人 | 05 | 10 | 05"
"男性","60歲及以上","國、初中","雲嘉南區","本省閩南人","06","03","01",1,0.908908624,1,0.000178571428571429,0.000163044652600326,"男性 | 60歲及以上 | 國、初中 | 雲嘉南區 | 本省閩南人 | 06 | 03 | 01"
"男性","60歲及以上","國、初中","雲嘉南區","本省閩南人","06","08","02",1,0.89146662,1,0.000178571428571429,0.000159915817195159,"男性 | 60歲及以上 | 國、初中 | 雲嘉南區 | 本省閩南人 | 06 | 08 | 02"
"男性","60歲及以上","國、初中","高屏區","大陸各省市","00","08","00",1,1.13834789999012,1,0.000178571428571429,0.000204202637087312,"男性 | 60歲及以上 | 國、初中 | 高屏區 | 大陸各省市 | 00 | 08 | 00"
"男性","60歲及以上","國、初中","高屏區","大陸各省市","10","00","03",1,0.998294014,1,0.000178571428571429,0.000179079058562894,"男性 | 60歲及以上 | 國、初中 | 高屏區 | 大陸各省市 | 10 | 00 | 03"
"男性","60歲及以上","國、初中","高屏區","本省客家人","08","05","03",1,0.941534873,1,0.000178571428571429,0.000168897315115999,"男性 | 60歲及以上 | 國、初中 | 高屏區 | 本省客家人 | 08 | 05 | 03"
"男性","60歲及以上","國、初中","高屏區","本省閩南人","00","08","00",1,1.13834789999012,1,0.000178571428571429,0.000204202637087312,"男性 | 60歲及以上 | 國、初中 | 高屏區 | 本省閩南人 | 00 | 08 | 00"
"男性","60歲及以上","國、初中","高屏區","本省閩南人","00","09","04",1,0.998294014,1,0.000178571428571429,0.000179079058562894,"男性 | 60歲及以上 | 國、初中 | 高屏區 | 本省閩南人 | 00 | 09 | 04"
"男性","60歲及以上","國、初中","高屏區","本省閩南人","02","05","03",1,0.941534873,1,0.000178571428571429,0.000168897315115999,"男性 | 60歲及以上 | 國、初中 | 高屏區 | 本省閩南人 | 02 | 05 | 03"
"男性","60歲及以上","國、初中","高屏區","本省閩南人","02","10","03",1,0.941534873,1,0.000178571428571429,0.000168897315115999,"男性 | 60歲及以上 | 國、初中 | 高屏區 | 本省閩南人 | 02 | 10 | 03"
"男性","60歲及以上","國、初中","高屏區","本省閩南人","05","00","05",1,1.13834789999012,1,0.000178571428571429,0.000204202637087312,"男性 | 60歲及以上 | 國、初中 | 高屏區 | 本省閩南人 | 05 | 00 | 05"
"男性","60歲及以上","國、初中","高屏區","本省閩南人","05","03","02",1,1.302940769,1,0.000178571428571429,0.000233728143215865,"男性 | 60歲及以上 | 國、初中 | 高屏區 | 本省閩南人 | 05 | 03 | 02"
"男性","60歲及以上","國、初中","高屏區","本省閩南人","05","07","03",1,0.941534873,1,0.000178571428571429,0.000168897315115999,"男性 | 60歲及以上 | 國、初中 | 高屏區 | 本省閩南人 | 05 | 07 | 03"
"男性","60歲及以上","國、初中","高屏區","本省閩南人","05","08","02",1,1.13834789999012,1,0.000178571428571429,0.000204202637087312,"男性 | 60歲及以上 | 國、初中 | 高屏區 | 本省閩南人 | 05 | 08 | 02"
"男性","60歲及以上","國、初中","高屏區","本省閩南人","05","09","03",1,1.302940769,1,0.000178571428571429,0.000233728143215865,"男性 | 60歲及以上 | 國、初中 | 高屏區 | 本省閩南人 | 05 | 09 | 03"
"男性","60歲及以上","國、初中","高屏區","本省閩南人","06","08","06",1,1.13834789999012,1,0.000178571428571429,0.000204202637087312,"男性 | 60歲及以上 | 國、初中 | 高屏區 | 本省閩南人 | 06 | 08 | 06"
"男性","60歲及以上","國、初中","高屏區","本省閩南人","07","07","02",1,0.941534873,1,0.000178571428571429,0.000168897315115999,"男性 | 60歲及以上 | 國、初中 | 高屏區 | 本省閩南人 | 07 | 07 | 02"
"男性","60歲及以上","國、初中","高屏區","本省閩南人","07","07","03",1,0.998294014,1,0.000178571428571429,0.000179079058562894,"男性 | 60歲及以上 | 國、初中 | 高屏區 | 本省閩南人 | 07 | 07 | 03"
"男性","60歲及以上","國、初中","高屏區","本省閩南人","07","09","04",1,0.941534873,1,0.000178571428571429,0.000168897315115999,"男性 | 60歲及以上 | 國、初中 | 高屏區 | 本省閩南人 | 07 | 09 | 04"
"男性","60歲及以上","國、初中","高屏區","本省閩南人","08","01","00",1,0.998294014,1,0.000178571428571429,0.000179079058562894,"男性 | 60歲及以上 | 國、初中 | 高屏區 | 本省閩南人 | 08 | 01 | 00"
"男性","60歲及以上","大學及以上","中彰投區","大陸各省市","06","00","06",1,0.562879100925673,1,0.000178571428571429,0.00010097211649563,"男性 | 60歲及以上 | 大學及以上 | 中彰投區 | 大陸各省市 | 06 | 00 | 06"
"男性","60歲及以上","大學及以上","中彰投區","大陸各省市","06","00","07",1,0.562879100925673,1,0.000178571428571429,0.00010097211649563,"男性 | 60歲及以上 | 大學及以上 | 中彰投區 | 大陸各省市 | 06 | 00 | 07"
"男性","60歲及以上","大學及以上","中彰投區","大陸各省市","07","03","02",1,0.562879100925673,1,0.000178571428571429,0.00010097211649563,"男性 | 60歲及以上 | 大學及以上 | 中彰投區 | 大陸各省市 | 07 | 03 | 02"
"男性","60歲及以上","大學及以上","中彰投區","大陸各省市","09","01","07",1,0.562879100925673,1,0.000178571428571429,0.00010097211649563,"男性 | 60歲及以上 | 大學及以上 | 中彰投區 | 大陸各省市 | 09 | 01 | 07"
"男性","60歲及以上","大學及以上","中彰投區","本省客家人","07","03","05",1,0.562879100925673,1,0.000178571428571429,0.00010097211649563,"男性 | 60歲及以上 | 大學及以上 | 中彰投區 | 本省客家人 | 07 | 03 | 05"
"男性","60歲及以上","大學及以上","中彰投區","本省客家人","07","06","05",1,0.562879100925673,1,0.000178571428571429,0.00010097211649563,"男性 | 60歲及以上 | 大學及以上 | 中彰投區 | 本省客家人 | 07 | 06 | 05"
"男性","60歲及以上","大學及以上","中彰投區","本省客家人","08","02","04",1,0.562879100925673,1,0.000178571428571429,0.00010097211649563,"男性 | 60歲及以上 | 大學及以上 | 中彰投區 | 本省客家人 | 08 | 02 | 04"
"男性","60歲及以上","大學及以上","中彰投區","本省客家人","08","05","06",1,0.395724802,1,0.000178571428571429,7.09871280387619e-05,"男性 | 60歲及以上 | 大學及以上 | 中彰投區 | 本省客家人 | 08 | 05 | 06"
"男性","60歲及以上","大學及以上","中彰投區","本省閩南人","00","08","00",1,0.562879100925673,1,0.000178571428571429,0.00010097211649563,"男性 | 60歲及以上 | 大學及以上 | 中彰投區 | 本省閩南人 | 00 | 08 | 00"
"男性","60歲及以上","大學及以上","中彰投區","本省閩南人","00","10","00",1,0.562879100925673,1,0.000178571428571429,0.00010097211649563,"男性 | 60歲及以上 | 大學及以上 | 中彰投區 | 本省閩南人 | 00 | 10 | 00"
"男性","60歲及以上","大學及以上","中彰投區","本省閩南人","01","07","00",1,0.562879100925673,1,0.000178571428571429,0.00010097211649563,"男性 | 60歲及以上 | 大學及以上 | 中彰投區 | 本省閩南人 | 01 | 07 | 00"
"男性","60歲及以上","大學及以上","中彰投區","本省閩南人","02","07","00",1,0.588270652,1,0.000178571428571429,0.000105526982094415,"男性 | 60歲及以上 | 大學及以上 | 中彰投區 | 本省閩南人 | 02 | 07 | 00"
"男性","60歲及以上","大學及以上","中彰投區","本省閩南人","02","08","00",1,0.562879100925673,1,0.000178571428571429,0.00010097211649563,"男性 | 60歲及以上 | 大學及以上 | 中彰投區 | 本省閩南人 | 02 | 08 | 00"
"男性","60歲及以上","大學及以上","中彰投區","本省閩南人","02","08","03",1,0.562879100925673,1,0.000178571428571429,0.00010097211649563,"男性 | 60歲及以上 | 大學及以上 | 中彰投區 | 本省閩南人 | 02 | 08 | 03"
"男性","60歲及以上","大學及以上","中彰投區","本省閩南人","03","07","05",1,0.588270652,1,0.000178571428571429,0.000105526982094415,"男性 | 60歲及以上 | 大學及以上 | 中彰投區 | 本省閩南人 | 03 | 07 | 05"
"男性","60歲及以上","大學及以上","中彰投區","本省閩南人","03","08","05",1,0.729337656,1,0.000178571428571429,0.000130832298881187,"男性 | 60歲及以上 | 大學及以上 | 中彰投區 | 本省閩南人 | 03 | 08 | 05"
"男性","60歲及以上","大學及以上","中彰投區","本省閩南人","03","09","01",1,0.562879100925673,1,0.000178571428571429,0.00010097211649563,"男性 | 60歲及以上 | 大學及以上 | 中彰投區 | 本省閩南人 | 03 | 09 | 01"
"男性","60歲及以上","大學及以上","中彰投區","本省閩南人","04","02","03",1,0.395724802,1,0.000178571428571429,7.09871280387619e-05,"男性 | 60歲及以上 | 大學及以上 | 中彰投區 | 本省閩南人 | 04 | 02 | 03"
"男性","60歲及以上","大學及以上","中彰投區","本省閩南人","04","03","03",1,0.814076926,1,0.000178571428571429,0.000146033260203296,"男性 | 60歲及以上 | 大學及以上 | 中彰投區 | 本省閩南人 | 04 | 03 | 03"
"男性","60歲及以上","大學及以上","中彰投區","本省閩南人","05","02","05",1,0.562879100925673,1,0.000178571428571429,0.00010097211649563,"男性 | 60歲及以上 | 大學及以上 | 中彰投區 | 本省閩南人 | 05 | 02 | 05"
"男性","60歲及以上","大學及以上","中彰投區","本省閩南人","05","05","03",1,0.814076926,1,0.000178571428571429,0.000146033260203296,"男性 | 60歲及以上 | 大學及以上 | 中彰投區 | 本省閩南人 | 05 | 05 | 03"
"男性","60歲及以上","大學及以上","中彰投區","本省閩南人","06","02","07",1,0.562879100925673,1,0.000178571428571429,0.00010097211649563,"男性 | 60歲及以上 | 大學及以上 | 中彰投區 | 本省閩南人 | 06 | 02 | 07"
"男性","60歲及以上","大學及以上","中彰投區","本省閩南人","06","03","06",1,0.562879100925673,1,0.000178571428571429,0.00010097211649563,"男性 | 60歲及以上 | 大學及以上 | 中彰投區 | 本省閩南人 | 06 | 03 | 06"
"男性","60歲及以上","大學及以上","中彰投區","本省閩南人","06","04","05",1,0.588270652,1,0.000178571428571429,0.000105526982094415,"男性 | 60歲及以上 | 大學及以上 | 中彰投區 | 本省閩南人 | 06 | 04 | 05"
"男性","60歲及以上","大學及以上","中彰投區","本省閩南人","06","05","03",1,0.395724802,1,0.000178571428571429,7.09871280387619e-05,"男性 | 60歲及以上 | 大學及以上 | 中彰投區 | 本省閩南人 | 06 | 05 | 03"
