"sex","age","edu","arear","ethnicity","party_kmt","party_dpp","party_tpp","n","n_wt","prop","prop_wt","cell"
"男性","40至49歲","高中、職","中彰投區","本省閩南人","05","00","05",2,2.43376035996291,0.000755001887504719,0.000922183499792854,"男性 | 40至49歲 | 高中、職 | 中彰投區 | 本省閩南人 | 05 | 00 | 05"
"男性","40至49歲","高中、職","中彰投區","本省閩南人","05","05","05",2,2.43376035996291,0.000755001887504719,0.000922183499792854,"男性 | 40至49歲 | 高中、職 | 中彰投區 | 本省閩南人 | 05 | 05 | 05"
"男性","40至49歲","高中、職","雲嘉南區","本省閩南人","05","05","05",2,2.09694792330327,0.000755001887504719,0.000794560880605615,"男性 | 40至49歲 | 高中、職 | 雲嘉南區 | 本省閩南人 | 05 | 05 | 05"
"男性","50至59歲","大學及以上","雲嘉南區","本省閩南人","02","08","05",2,1.36037011223929,0.000755001887504719,0.000515461954166083,"男性 | 50至59歲 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 02 | 08 | 05"
"男性","50至59歲","大學及以上","雲嘉南區","本省閩南人","05","05","05",2,1.36037011223929,0.000755001887504719,0.000515461954166083,"男性 | 50至59歲 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 05 | 05 | 05"
"男性","50至59歲","專科","北北基宜蘭區","本省閩南人","05","05","05",2,1.66884269538269,0.000755001887504719,0.000632346233733219,"男性 | 50至59歲 | 專科 | 北北基宜蘭區 | 本省閩南人 | 05 | 05 | 05"
"男性","50至59歲","高中、職","北北基宜蘭區","大陸各省市","08","00","05",2,2.14624870927227,0.000755001887504719,0.000813241590545406,"男性 | 50至59歲 | 高中、職 | 北北基宜蘭區 | 大陸各省市 | 08 | 00 | 05"
"男性","50至59歲","高中、職","雲嘉南區","本省閩南人","00","10","00",2,1.89351661007308,0.000755001887504719,0.000717478106357073,"男性 | 50至59歲 | 高中、職 | 雲嘉南區 | 本省閩南人 | 00 | 10 | 00"
"男性","50至59歲","高中、職","雲嘉南區","本省閩南人","05","05","05",2,1.89351661007308,0.000755001887504719,0.000717478106357073,"男性 | 50至59歲 | 高中、職 | 雲嘉南區 | 本省閩南人 | 05 | 05 | 05"
"男性","50至59歲","高中、職","高屏區","本省閩南人","05","05","05",2,2.71201515468702,0.000755001887504719,0.00102761786574527,"男性 | 50至59歲 | 高中、職 | 高屏區 | 本省閩南人 | 05 | 05 | 05"
"男性","60歲及以上","國、初中","中彰投區","本省閩南人","00","09","00",2,1.84489724189031,0.000755001887504719,0.000699055594491859,"男性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 00 | 09 | 00"
"男性","60歲及以上","國、初中","北北基宜蘭區","本省閩南人","00","10","00",2,1.80174340606777,0.000755001887504719,0.000682704044025761,"男性 | 60歲及以上 | 國、初中 | 北北基宜蘭區 | 本省閩南人 | 00 | 10 | 00"
"男性","60歲及以上","國、初中","高屏區","本省閩南人","00","10","00",2,2.27669579998024,0.000755001887504719,0.000862669692270553,"男性 | 60歲及以上 | 國、初中 | 高屏區 | 本省閩南人 | 00 | 10 | 00"
"男性","60歲及以上","大學及以上","北北基宜蘭區","本省閩南人","00","09","00",2,1.09942568667625,0.000755001887504719,0.000416586712554031,"男性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 00 | 09 | 00"
"男性","60歲及以上","大學及以上","北北基宜蘭區","本省閩南人","02","08","01",2,1.09942568667625,0.000755001887504719,0.000416586712554031,"男性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 02 | 08 | 01"
"男性","60歲及以上","大學及以上","北北基宜蘭區","本省閩南人","02","08","02",2,1.09942568667625,0.000755001887504719,0.000416586712554031,"男性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 02 | 08 | 02"
"男性","60歲及以上","大學及以上","北北基宜蘭區","本省閩南人","08","03","05",2,1.09942568667625,0.000755001887504719,0.000416586712554031,"男性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 08 | 03 | 05"
"男性","60歲及以上","大學及以上","桃竹苗區","本省閩南人","05","05","05",2,1.035057964,0.000755001887504719,0.00039219694405103,"男性 | 60歲及以上 | 大學及以上 | 桃竹苗區 | 本省閩南人 | 05 | 05 | 05"
"男性","60歲及以上","大學及以上","雲嘉南區","本省閩南人","00","09","00",2,0.969962516584739,0.000755001887504719,0.000367531431165898,"男性 | 60歲及以上 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 00 | 09 | 00"
"男性","60歲及以上","大學及以上","雲嘉南區","本省閩南人","00","10","00",2,0.969962516584739,0.000755001887504719,0.000367531431165898,"男性 | 60歲及以上 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 00 | 10 | 00"
"男性","60歲及以上","專科","中彰投區","本省閩南人","05","05","05",2,1.21840735577902,0.000755001887504719,0.000461670416697384,"男性 | 60歲及以上 | 專科 | 中彰投區 | 本省閩南人 | 05 | 05 | 05"
"男性","60歲及以上","專科","中彰投區","本省閩南人","07","05","06",2,1.21840735577902,0.000755001887504719,0.000461670416697384,"男性 | 60歲及以上 | 專科 | 中彰投區 | 本省閩南人 | 07 | 05 | 06"
"男性","60歲及以上","專科","北北基宜蘭區","本省閩南人","02","08","00",2,1.18990769205661,0.000755001887504719,0.00045087152290866,"男性 | 60歲及以上 | 專科 | 北北基宜蘭區 | 本省閩南人 | 02 | 08 | 00"
"男性","60歲及以上","專科","高屏區","本省閩南人","03","07","03",2,1.50357583424261,0.000755001887504719,0.000569724467468501,"男性 | 60歲及以上 | 專科 | 高屏區 | 本省閩南人 | 03 | 07 | 03"
"男性","60歲及以上","小學及以下","中彰投區","本省閩南人","05","05","05",2,1.781571674,0.000755001887504719,0.000675060712011175,"男性 | 60歲及以上 | 小學及以下 | 中彰投區 | 本省閩南人 | 05 | 05 | 05"
"男性","60歲及以上","小學及以下","北北基宜蘭區","本省閩南人","02","09","00",2,1.73989908098678,0.000755001887504719,0.000659270423738522,"男性 | 60歲及以上 | 小學及以下 | 北北基宜蘭區 | 本省閩南人 | 02 | 09 | 00"
"男性","60歲及以上","小學及以下","桃竹苗區","本省閩南人","05","05","05",2,1.63803376816347,0.000755001887504719,0.000620672329927705,"男性 | 60歲及以上 | 小學及以下 | 桃竹苗區 | 本省閩南人 | 05 | 05 | 05"
"男性","60歲及以上","小學及以下","雲嘉南區","本省閩南人","00","10","00",2,1.5350167925396,0.000755001887504719,0.000581637856081501,"男性 | 60歲及以上 | 小學及以下 | 雲嘉南區 | 本省閩南人 | 00 | 10 | 00"
"男性","60歲及以上","高中、職","北北基宜蘭區","本省閩南人","00","05","00",2,1.53030471673306,0.000755001887504719,0.000579852389184248,"男性 | 60歲及以上 | 高中、職 | 北北基宜蘭區 | 本省閩南人 | 00 | 05 | 00"
"男性","60歲及以上","高中、職","北北基宜蘭區","本省閩南人","00","10","00",2,1.53030471673306,0.000755001887504719,0.000579852389184248,"男性 | 60歲及以上 | 高中、職 | 北北基宜蘭區 | 本省閩南人 | 00 | 10 | 00"
"男性","60歲及以上","高中、職","北北基宜蘭區","本省閩南人","05","05","03",2,1.53030471673306,0.000755001887504719,0.000579852389184248,"男性 | 60歲及以上 | 高中、職 | 北北基宜蘭區 | 本省閩南人 | 05 | 05 | 03"
"男性","60歲及以上","高中、職","高屏區","本省閩南人","05","05","05",2,1.93370393894206,0.000755001887504719,0.000732705608700107,"男性 | 60歲及以上 | 高中、職 | 高屏區 | 本省閩南人 | 05 | 05 | 05"
"女性","18至19歲","大學及以上","中彰投區","本省閩南人","04","04","04",1,1.27101430787996,0.000377500943752359,0.000481603876046942,"女性 | 18至19歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 04 | 04 | 04"
"女性","18至19歲","大學及以上","中彰投區","本省閩南人","04","04","05",1,1.27101430787996,0.000377500943752359,0.000481603876046942,"女性 | 18至19歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 04 | 04 | 05"
"女性","18至19歲","大學及以上","中彰投區","本省閩南人","04","07","05",1,1.27101430787996,0.000377500943752359,0.000481603876046942,"女性 | 18至19歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 04 | 07 | 05"
"女性","18至19歲","大學及以上","中彰投區","本省閩南人","05","00","05",1,1.27101430787996,0.000377500943752359,0.000481603876046942,"女性 | 18至19歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 05 | 00 | 05"
"女性","18至19歲","大學及以上","中彰投區","本省閩南人","05","06","05",1,1.27101430787996,0.000377500943752359,0.000481603876046942,"女性 | 18至19歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 05 | 06 | 05"
"女性","18至19歲","大學及以上","桃竹苗區","大陸各省市","05","04","06",1,1.16861105660858,0.000377500943752359,0.000442801950351575,"女性 | 18至19歲 | 大學及以上 | 桃竹苗區 | 大陸各省市 | 05 | 04 | 06"
"女性","18至19歲","大學及以上","雲嘉南區","本省閩南人","04","04","04",1,1.09511637104577,0.000377500943752359,0.000414953856733385,"女性 | 18至19歲 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 04 | 04 | 04"
"女性","18至19歲","大學及以上","雲嘉南區","本省閩南人","05","05","05",1,1.09511637104577,0.000377500943752359,0.000414953856733385,"女性 | 18至19歲 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 05 | 05 | 05"
"女性","18至19歲","大學及以上","高屏區","本省閩南人","03","04","04",1,1.56849545370894,0.000377500943752359,0.000594323356853643,"女性 | 18至19歲 | 大學及以上 | 高屏區 | 本省閩南人 | 03 | 04 | 04"
"女性","18至19歲","大學及以上","高屏區","本省閩南人","04","08","06",1,1.56849545370894,0.000377500943752359,0.000594323356853643,"女性 | 18至19歲 | 大學及以上 | 高屏區 | 本省閩南人 | 04 | 08 | 06"
"女性","18至19歲","大學及以上","高屏區","本省閩南人","05","05","05",1,1.56849545370894,0.000377500943752359,0.000594323356853643,"女性 | 18至19歲 | 大學及以上 | 高屏區 | 本省閩南人 | 05 | 05 | 05"
"女性","18至19歲","高中、職","北北基宜蘭區","本省閩南人","05","05","05",1,1.72775928897097,0.000377500943752359,0.000654670498424563,"女性 | 18至19歲 | 高中、職 | 北北基宜蘭區 | 本省閩南人 | 05 | 05 | 05"
"女性","18至19歲","高中、職","桃竹苗區","本省閩南人","06","01","07",1,1.62660472065279,0.000377500943752359,0.000616341714964094,"女性 | 18至19歲 | 高中、職 | 桃竹苗區 | 本省閩南人 | 06 | 01 | 07"
"女性","20至29歲","國、初中","中彰投區","本省閩南人","03","03","03",1,2.516101546,0.000377500943752359,0.000953383647665235,"女性 | 20至29歲 | 國、初中 | 中彰投區 | 本省閩南人 | 03 | 03 | 03"
"女性","20至29歲","國、初中","北北基宜蘭區","本省閩南人","05","05","05",1,2.457247626,0.000377500943752359,0.000931083130812805,"女性 | 20至29歲 | 國、初中 | 北北基宜蘭區 | 本省閩南人 | 05 | 05 | 05"
"女性","20至29歲","大學及以上","中彰投區","台灣人","00","01","00",1,1.53532776093785,0.000377500943752359,0.000581755686057922,"女性 | 20至29歲 | 大學及以上 | 中彰投區 | 台灣人 | 00 | 01 | 00"
"女性","20至29歲","大學及以上","中彰投區","大陸各省市","00","07","00",1,1.53532776093785,0.000377500943752359,0.000581755686057922,"女性 | 20至29歲 | 大學及以上 | 中彰投區 | 大陸各省市 | 00 | 07 | 00"
"女性","20至29歲","大學及以上","中彰投區","本省客家人","05","05","05",1,1.53532776093785,0.000377500943752359,0.000581755686057922,"女性 | 20至29歲 | 大學及以上 | 中彰投區 | 本省客家人 | 05 | 05 | 05"
"女性","20至29歲","大學及以上","中彰投區","本省客家人","06","05","06",1,1.53532776093785,0.000377500943752359,0.000581755686057922,"女性 | 20至29歲 | 大學及以上 | 中彰投區 | 本省客家人 | 06 | 05 | 06"
"女性","20至29歲","大學及以上","中彰投區","本省閩南人","00","07","00",1,1.53532776093785,0.000377500943752359,0.000581755686057922,"女性 | 20至29歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 00 | 07 | 00"
"女性","20至29歲","大學及以上","中彰投區","本省閩南人","03","06","05",1,1.53532776093785,0.000377500943752359,0.000581755686057922,"女性 | 20至29歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 03 | 06 | 05"
"女性","20至29歲","大學及以上","中彰投區","本省閩南人","04","03","04",1,1.53532776093785,0.000377500943752359,0.000581755686057922,"女性 | 20至29歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 04 | 03 | 04"
"女性","20至29歲","大學及以上","中彰投區","本省閩南人","05","04","06",1,1.53532776093785,0.000377500943752359,0.000581755686057922,"女性 | 20至29歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 05 | 04 | 06"
"女性","20至29歲","大學及以上","中彰投區","本省閩南人","05","07","04",1,1.53532776093785,0.000377500943752359,0.000581755686057922,"女性 | 20至29歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 05 | 07 | 04"
"女性","20至29歲","大學及以上","中彰投區","本省閩南人","06","05","06",1,1.53532776093785,0.000377500943752359,0.000581755686057922,"女性 | 20至29歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 06 | 05 | 06"
"女性","20至29歲","大學及以上","中彰投區","本省閩南人","07","03","05",1,1.53532776093785,0.000377500943752359,0.000581755686057922,"女性 | 20至29歲 | 大學及以上 | 中彰投區 | 本省閩南人 | 07 | 03 | 05"
"女性","20至29歲","大學及以上","北北基宜蘭區","外國新住民","03","04","05",1,1.49941503874124,0.000377500943752359,0.000568147887859225,"女性 | 20至29歲 | 大學及以上 | 北北基宜蘭區 | 外國新住民 | 03 | 04 | 05"
"女性","20至29歲","大學及以上","北北基宜蘭區","大陸各省市","06","05","04",1,1.49941503874124,0.000377500943752359,0.000568147887859225,"女性 | 20至29歲 | 大學及以上 | 北北基宜蘭區 | 大陸各省市 | 06 | 05 | 04"
"女性","20至29歲","大學及以上","北北基宜蘭區","本省客家人","03","04","04",1,1.49941503874124,0.000377500943752359,0.000568147887859225,"女性 | 20至29歲 | 大學及以上 | 北北基宜蘭區 | 本省客家人 | 03 | 04 | 04"
"女性","20至29歲","大學及以上","北北基宜蘭區","本省客家人","05","01","06",1,1.49941503874124,0.000377500943752359,0.000568147887859225,"女性 | 20至29歲 | 大學及以上 | 北北基宜蘭區 | 本省客家人 | 05 | 01 | 06"
"女性","20至29歲","大學及以上","北北基宜蘭區","本省客家人","06","04","07",1,1.49941503874124,0.000377500943752359,0.000568147887859225,"女性 | 20至29歲 | 大學及以上 | 北北基宜蘭區 | 本省客家人 | 06 | 04 | 07"
"女性","20至29歲","大學及以上","北北基宜蘭區","本省客家人","06","05","03",1,1.49941503874124,0.000377500943752359,0.000568147887859225,"女性 | 20至29歲 | 大學及以上 | 北北基宜蘭區 | 本省客家人 | 06 | 05 | 03"
"女性","20至29歲","大學及以上","北北基宜蘭區","本省閩南人","00","00","01",1,1.49941503874124,0.000377500943752359,0.000568147887859225,"女性 | 20至29歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 00 | 00 | 01"
"女性","20至29歲","大學及以上","北北基宜蘭區","本省閩南人","00","07","00",1,1.49941503874124,0.000377500943752359,0.000568147887859225,"女性 | 20至29歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 00 | 07 | 00"
"女性","20至29歲","大學及以上","北北基宜蘭區","本省閩南人","01","08","03",1,1.49941503874124,0.000377500943752359,0.000568147887859225,"女性 | 20至29歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 01 | 08 | 03"
"女性","20至29歲","大學及以上","北北基宜蘭區","本省閩南人","02","02","02",1,1.49941503874124,0.000377500943752359,0.000568147887859225,"女性 | 20至29歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 02 | 02 | 02"
"女性","20至29歲","大學及以上","北北基宜蘭區","本省閩南人","03","03","05",1,1.49941503874124,0.000377500943752359,0.000568147887859225,"女性 | 20至29歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 03 | 03 | 05"
"女性","20至29歲","大學及以上","北北基宜蘭區","本省閩南人","03","04","04",1,1.49941503874124,0.000377500943752359,0.000568147887859225,"女性 | 20至29歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 03 | 04 | 04"
"女性","20至29歲","大學及以上","北北基宜蘭區","本省閩南人","04","00","05",1,1.49941503874124,0.000377500943752359,0.000568147887859225,"女性 | 20至29歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 04 | 00 | 05"
"女性","20至29歲","大學及以上","北北基宜蘭區","本省閩南人","04","06","03",1,1.49941503874124,0.000377500943752359,0.000568147887859225,"女性 | 20至29歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 04 | 06 | 03"
"女性","20至29歲","大學及以上","北北基宜蘭區","本省閩南人","04","07","03",1,1.49941503874124,0.000377500943752359,0.000568147887859225,"女性 | 20至29歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 04 | 07 | 03"
"女性","20至29歲","大學及以上","北北基宜蘭區","本省閩南人","05","05","02",1,1.49941503874124,0.000377500943752359,0.000568147887859225,"女性 | 20至29歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 05 | 05 | 02"
"女性","20至29歲","大學及以上","北北基宜蘭區","本省閩南人","07","06","04",1,1.49941503874124,0.000377500943752359,0.000568147887859225,"女性 | 20至29歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 07 | 06 | 04"
"女性","20至29歲","大學及以上","北北基宜蘭區","本省閩南人","08","07","00",1,1.49941503874124,0.000377500943752359,0.000568147887859225,"女性 | 20至29歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 08 | 07 | 00"
"女性","20至29歲","大學及以上","桃竹苗區","本省客家人","05","05","06",1,1.41162926792129,0.000377500943752359,0.000534884715897631,"女性 | 20至29歲 | 大學及以上 | 桃竹苗區 | 本省客家人 | 05 | 05 | 06"
"女性","20至29歲","大學及以上","桃竹苗區","本省客家人","06","06","06",1,1.41162926792129,0.000377500943752359,0.000534884715897631,"女性 | 20至29歲 | 大學及以上 | 桃竹苗區 | 本省客家人 | 06 | 06 | 06"
